"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1922250176820924689","Tue May 13 11:19:00 +0000 2025","1"," Singkatnya: AI menghadirkan peluang baru dalam seni. Tapi juga menimbulkan dilema soal hak cipta etika dan masa depan profesi seniman. Apakah kita sedang menciptakan masa depan seni atau malah menghapuskan jiwa dari seni?","1922250218336047369","","cahunsoedcom","in","","0","1","0","https://x.com/undefined/status/1922250218336047369","255605155",
"1922250176820924689","Tue May 13 11:18:56 +0000 2025","1","Pasal 40 UU Hak Cipta menyatakan: karya seni yang sudah diwujudkan dalam bentuk nyata dilindungi secara hukum bahkan jika belum dipublikasikan. AI yang dilatih dari karya ini tanpa izin menyalahi aturan.","1922250200745234547","","cahunsoedcom","in","","0","1","0","https://x.com/undefined/status/1922250200745234547","255605155",
"1922250176820924689","Tue May 13 11:18:55 +0000 2025","1","AI text-to-image dilatih dari jutaan gambar di internet termasuk karya seni manusia. Sering kali tanpa sepengetahuan atau izin pembuatnya. Ini jelas melanggar UU No. 28 Tahun 2014 tentang Hak Cipta. ","1922250196248850622","","cahunsoedcom","in","","0","1","0","https://x.com/undefined/status/1922250196248850622","255605155",
"1922108030553821492","Tue May 13 01:55:00 +0000 2025","1","Teknologi ini luar biasa tapi juga membawa tantangan etis dan praktis seperti isu hak cipta autentisitas dan potensi penyalahgunaan. Ketika orang menyalahkan AI atas plagiarism atau penyalahgunaan mrk sebenarnya menyalahkan penggunaan spesifik dari AI generatif bkn AI","1922108282254328131","","AryHHAry","in","","0","0","0","https://x.com/undefined/status/1922108282254328131","21760657",
"1921869136977711347","Mon May 12 18:53:21 +0000 2025","0","@Faizcalonanakui Kalau beneran diajak maju sih yang dilakuin harusnya hal paling dasar dulu yaitu pendidikan yang bagus dan merata sejahterakan guru bukannya ujug-ujug ajak siswa pake AI. Disini aja hak cipta masih banyak yang ga ngerti apalagi kalau diajak make AI:/","1922002170435469778","","Faizcalonanakui","in","","0","0","0","https://x.com/undefined/status/1922002170435469778","1918657429296001024",
"1921646473101418539","Sun May 11 19:19:56 +0000 2025","1","Just in #technology: Pemecatan Kepala Hak Cipta AS Terkait Kontroversi Hak Cipta dan AI. Selengkapnya: https://t.co/bLVwSg8XIm. #Pomodo #Trump #HakCipta #AI #Teknologi #Pemberhentian","1921646473101418539","","","in","","0","0","0","https://x.com/undefined/status/1921646473101418539","1839418581584637952",
"1921484648112128335","Sun May 11 13:27:05 +0000 2025","0","@triwahyuutama15 memang begitu kok saya dulu ngikutin thread-nya. ybs mahasiswa FSRD tentu saja punya concern tentang hak cipta seniman pada gambar hasil olahan AI caranya ya khas gen z ya begitu lah","1921557677596897773","","triwahyuutama15","in","","0","1","0","https://x.com/undefined/status/1921557677596897773","153999324",
"1921512265708122212","Sun May 11 11:49:43 +0000 2025","44","@futharknari @tilehopper Kalau alatnya rentan disalahgunakan ya diatur. Entah batasan larangan pengetatan kewajiban penyedia dsb. Ai juga bukan sekedar ngedit kan. Hak cipta dengan bantuan ai pengambilan data dll. Gitu kali ya gambarannya","1921533173424337038","","futharknari","in","","0","0","1","https://x.com/undefined/status/1921533173424337038","1156763195538726912",
"1921484648112128335","Sun May 11 11:01:10 +0000 2025","0","@triwahyuutama15 berawal dari pembuat gambar yg mengritik AI supaya segera diregulasi penggunaannya karena adanya potensi pelanggaran hak cipta pembuatan hoax dan pelanggaran norma dengan memberi contoh yg ekstrim","1921520955437830200","","triwahyuutama15","in","","0","1","0","https://x.com/undefined/status/1921520955437830200","153999324",
"1921431658135244849","Sun May 11 05:12:27 +0000 2025","2169","@manhunter29 alah pantek dari dulu AI wara wiri buat deepfake ngedit cewe cewe jd telanjang tp kemana aja tuh regulasi? AI dipake nyuri hak cipta orang kemana aja tuh? giliran sm hal jomok doang takut memang standar ganda lu pada anjing","1921433197130219751","","LawlietL69","in","","3","1","100","https://x.com/undefined/status/1921433197130219751","1014844754037637123",
"1921430286576808199","Sun May 11 05:00:53 +0000 2025","0","Dua Lipa-Elton John Keberatan Terkait Hak Cipta Berbasis AI https://t.co/eg6wbca6Av","1921430286576808199","","","in","","0","0","1","https://x.com/undefined/status/1921430286576808199","1582972008479920129",
"1920699083666206783","Sun May 11 04:50:22 +0000 2025","0","@perlunama_ @menjadiwna 1 Indonesia melanggar hak cipta Ghibli satu dunia malah. Tapi polisi dan pemerintah mana mau menangkap semua orang. Karna gada dasar regulasi yang jelas Gibran yg sok2an gembor2 AI gak berpikir kesini. Sarjana desain grafis gak dihargai kalo semua tinggal generate AI PIKIR","1921427641988530542","","perlunama_","in","","0","1","0","https://x.com/undefined/status/1921427641988530542","1348944572504629251",
"1920699083666206783","Sun May 11 04:46:22 +0000 2025","0","@perlunama_ @menjadiwna Itu melanggar hak cipta. Hasil tangan dari tangan bisa mirip tapi nilai dari suatu seni itu dari TANGAN dan OTAK AI GAK BISA BIKIN DARI KANVAS KOSONG Mereka gak punya imajinasi. Mereka copy paste desain yg sudah dibuat manusia Lu diketawain desain grafis ngomong gini dongo","1921426633757544926","","perlunama_","in","","0","1","0","https://x.com/undefined/status/1921426633757544926","1348944572504629251",
"1920699083666206783","Sun May 11 04:44:23 +0000 2025","0","@perlunama_ @menjadiwna Semua itu salah dongo. Lu tuh sadar gak sih. Satu Indonesia benci sama Gibran soal AI itu karena di Indo gada regulasi hukum jelas soal AI Karna ai yang umum dipake itu tidak dimaksudkan untuk DIJUAL BELIKAN produknya Itu melanggar hak cipta alias mencuri","1921426136141066254","","perlunama_","in","","0","1","0","https://x.com/undefined/status/1921426136141066254","1348944572504629251",
"1920699083666206783","Sun May 11 04:40:08 +0000 2025","0","@perlunama_ @menjadiwna Akhirnya lu menjawab Jadi jualan desain hasil AI? Manusia sampah. Lu gak tau apa apa soal AI lu sampah. Desain hasil AI itu akumulasi dari berbagai desain orang2 asli di dunia. Kalau dipake buat dijual lagi itu namanya pelanggaran hak cipta etik moral dan Undang2.","1921425066513809855","","perlunama_","in","","0","3","0","https://x.com/undefined/status/1921425066513809855","1348944572504629251",
"1921204892552564803","Sun May 11 03:23:55 +0000 2025","4","@yagituder @moscatuo Sebenarnya mbak itu salah secara etik dan moral Tpi secara hukum sprtinya terlalu berlebihan apabila di pidanakan yg pertama itu bukan editan tpi hasil cipta mesin AI yg regulasi nya ga ada yg ke dua itu kebebasan berekspresi (meskipun salah secara etika) tpi dia punya hak","1921405885445775749","","yagituderr","in","","0","1","0","https://x.com/undefined/status/1921405885445775749","1372140484483637256",
"1921204673169526901","Sun May 11 02:58:02 +0000 2025","0","@Klop_donuts @aventuriyne naiss tanpa disadari juga gw kasih contoh kalo buat foto ai yang positif positif aja oiya untuk hak cipta animasi Ghibli Studio Ghibli belum secara terbuka menggugat ChatGPT terkait peniruan gayanya. gatau dah kenapa","1921399371100242088","","Klop_donuts","in","","0","1","0","https://x.com/undefined/status/1921399371100242088","1800198410676678656",
"1920759985958510922","Sun May 11 00:42:33 +0000 2025","0","@BananaLeaker95 @Pertiwi_Rings @MurtadhaOne1 makanya penting d bikin regulasi penggunaan AI kan. biar ngelindungi hak cipta sama nama baik orang? yha gak?","1921365274361499921","","BananaLeaker95","in","","0","0","0","https://x.com/undefined/status/1921365274361499921","1055516661413896192",
"1921246234934739451","Sat May 10 16:49:32 +0000 2025","1","Agak out of topic dikit. Tapi secara global regulasi soal AI ini masih sangat lemah. Gambar kaya gini mestinya udah masuk harashment dan itu cuma salah satu masalah. Di luar itu masih ada penggunaan data yang ga etis hak cipta dan komersialisasi data yang diambil scr gratis.","1921246234934739451","","","in","","0","1","0","https://x.com/undefined/status/1921246234934739451","373824005",
"1920955003134439464","Sat May 10 13:47:27 +0000 2025","0","@AryaPam40690490 @Lukh_sy @NOTASLIMBOY Gembar gembor AI mulu udh banyak kasus merugikan &amp; nuntut adanya aturan pada buta + tuli mana hak cipta ga jelas malah AI dipake u/konten pemerenta yg anggarannya selangit segitunya gak mampu gaji creator. Ada org ngeprompt jokowi prabowo gay AI trs di upload ngamok","1921200412507472300","","namtacha","in","","0","0","0","https://x.com/undefined/status/1921200412507472300","1799329015007973376",
"1921190816711606446","Sat May 10 13:11:45 +0000 2025","0","@epiphonebatman Saya tidak bisa langsung menganimasikan foto karena keterbatasan teknis dan etika seperti privasi atau hak cipta. Namun Anda bisa mencoba alat AI seperti MyHeritage Deep Nostalgia atau https://t.co/g5QK3vDSBU untuk menganimasikan foto dengan gerakan realistis. Pastikan Anda","1921191429009011066","","epiphonebatman","in","","0","1","0","https://x.com/undefined/status/1921191429009011066","1720665183188922368",
"1921136275714671019","Sat May 10 12:30:31 +0000 2025","1","@buriq13_ @txtdrimedia Wapres lu aja bikin ai Dune yg ga punya izin hak cipta tolol","1921181052912984150","","buriq13_","in","","0","0","0","https://x.com/undefined/status/1921181052912984150","1211657691426279424",
"1921144793775612257","Sat May 10 10:06:26 +0000 2025","0","1. Karakternya dibikin dari AI artinya karya dia tidak original dan gak bisa punya hak cipta (harusnya) 2. Mau dibikin film kaya gimana anjir??!! 3. Maaf tapi gw rasa bakal flop","1921144793775612257","","","in","","0","0","0","https://x.com/undefined/status/1921144793775612257","1885659206344441856",
"1920701508812677296","Sat May 10 05:28:29 +0000 2025","1","@combromisrooo @MihaelKheel__ @niwseir @reiayanyami masa sekelas WAPRES gatau pelanggaran hak cipta? secara ga langsung menghina kreator dune loh soalnya ganti muka pemerannya pake muka dia. giliran wapres ga lu kata2in dia pake AI tapi rakyat sendiri lu kata2in? lagian lebay ah masa sekelas presiden ngurusin hal kecil kek gini","1921074845527195823","","combromisrooo","in","","0","1","0","https://x.com/undefined/status/1921074845527195823","1390887075826737152",
"1920874085183115728","Sat May 10 04:27:06 +0000 2025","1","@MursyiAl @tvhanalg @NoodleeDoodles @_mardial_ TS yang saya maksud itu yang ditangkep sekarang. Kalo ga salah sempet baca dari tweet TS yang ketangkep. Regulasi yang dimaksud disini enggak hanya mencakup penyalahgunaan saja gimana dengan hak cipta dll Maka dari itu penggunaan AI art sampe sekarang banyak pro kontra","1921059396525670824","","MursyiAl","in","","0","2","0","https://x.com/undefined/status/1921059396525670824","1296509351625023488",
"1920791183246217265","Sat May 10 01:44:36 +0000 2025","0","@RyaWiedy Gibran malah udah ngelanggar hak cipta dengan pakai ai sand dune dia akun x nya dia ke kemarin harusnya yang itu malah bisa dikasusin daripda yang ini","1921018503642894726","","RyaWiedy","in","","0","0","0","https://x.com/undefined/status/1921018503642894726","1753564349078315008",
"1920701508812677296","Fri May 09 22:12:32 +0000 2025","2","@combromisrooo @MihaelKheel__ @niwseir @reiayanyami ya makanya kan itu bentuk kritik. kalo mau pake AI coba dibuat regulasinya. tanpa ada regulasi orang bisa seenak jidat pake AI. wapres lu kemaren pake video dune dijadiin muka dia itu ga termasuk ngelanggar hak cipta tah? giliran rakyat langsung ditangkep. gimana sih ","1920965136350638524","","combromisrooo","in","","0","1","1","https://x.com/undefined/status/1920965136350638524","1390887075826737152",
"1920701508812677296","Fri May 09 22:05:09 +0000 2025","3","@initial_ANR @n9agi @niwseir @AntiElitGlobal @reiayanyami Yaelah prsiden kena edit AI masih bisa hidup enak menikmati kekayaan bukti nyata trump dijadiin meme guyonan rakyatnya aja ttp bodo amat tuh. Masyarakat sipil kena edit AI? Rugi bandar kocak pelanggaran hak cipta penyalahgunaan data penipuan dan masih banyak lg njing","1920963275266691115","","initial_ANR","in","","0","1","0","https://x.com/undefined/status/1920963275266691115","1469201398369640450",
"1920856285026648401","Fri May 09 15:00:00 +0000 2025","0","ni orang2 berharap regulasi apa ttg AI sih.. sebatas AI ada hak cipta atau gak aja gak paham orang bisa nyanyi lagu tanpa izin pencipta aja masih perdebatan.. zz","1920856285026648401","","","in","","0","0","0","https://x.com/undefined/status/1920856285026648401","1912834931996450816",
"1920768720172880070","Fri May 09 14:13:38 +0000 2025","0","@ortamantis @susanto_82 @gilbhas Lahh Lo gak liat wapres Lo tuh gimana?! BUTA MATA LO?! DIA AJA NYOLONG HAK CIPTA PAKAI AI MIKIR ANJIR! TAKUT AMAT SAMA GAMBAR AI WKWK PEMERINTAH LO NOH CEMEN! SAMA AI TAKUT WKWK. BTW ANARKIS DARIMANA?! APA KABAR ISILOP YG MUKULIN MAHASIWA + MEDIS PAS DEMO KEMAREN! MIKIR!","1920844615319519346","","ortamantis","in","","0","1","0","https://x.com/undefined/status/1920844615319519346","1800565076182941696",
"1920699083666206783","Fri May 09 13:49:45 +0000 2025","0","@Turu748392 @anis82207 @menjadiwna kalo sesembahanmu gak pake AI buat komersil/kampanye dan melanggar hak cipta ya gak akan ada yg bahas itu yg generate ciuman sebagai bentuk kritik penggunaan AI dan kedekatan perusak aturan di konoha","1920838606542754302","","Turu748392","in","","0","0","0","https://x.com/undefined/status/1920838606542754302","1265370311697895424",
"1920813492681990655","Fri May 09 13:44:04 +0000 2025","0","@Turu748392 sesembahan lu tuh harusnya kena pelanggaran hak cipta urusin dulu deh itu kalo mau menjarain org gara gara AI","1920837173026189506","","Turu748392","in","","0","1","0","https://x.com/undefined/status/1920837173026189506","1265370311697895424",
"1920699083666206783","Fri May 09 13:03:02 +0000 2025","0","@Turu748392 @anis82207 @menjadiwna gak usah banyak cingcong sesembahan lu aja pake AI yg diubah ke gambar di film harusnya melanggar hak cipta tapi ini AI penghinaan? dia generate doang cuma raja jawa marah jadi kena kalo prabski kayaknya gak mungkin","1920826848121954487","","Turu748392","in","","0","3","0","https://x.com/undefined/status/1920826848121954487","1265370311697895424",
"1920768720172880070","Fri May 09 12:51:41 +0000 2025","2","@ortamantis @susanto_82 @gilbhas ADAKAH KALIMAT GUE YANG ANTI AI?! AI TUH BAIK SELAMA DIGUNAKAN DENGAN BIJAK! LAH WAPRES LO AJA NYOLONG HAK CIPTA MELALUI AI! BUTA LO?! UNTUK FOTO DIATAS NAPA EMANG? PRESIDEN LO NOH NGATAIN NDASMU!","1920823990743961662","","ortamantis","in","","0","1","0","https://x.com/undefined/status/1920823990743961662","1800565076182941696",
"1920732825130545286","Fri May 09 12:15:50 +0000 2025","21","@throwsnpe @qih____ @moscatuo Ya dari lama ni masyarakat nuntut regulasi ai karena banyak banget kasus2 terutama perempuan yang dibuat jadi ga senonoh mana didengerin kan? Belom lagi ngomongin hak cipta dari karya tulis dan gambar yang dicuri generative ai.","1920814971266511087","","throwsnpe","in","","0","1","0","https://x.com/undefined/status/1920814971266511087","1284536881523208192",
"1920523780004196768","Fri May 09 12:15:42 +0000 2025","2","@raku__nn Gini klo kalian mau mengkomersilkan lagu kalian tpi dri lagu aransemen lirik dri ai jatuhnya bukan musisi. Ya klo semisal entertainment purposes dan tidak dijual/claim hak cipta gk masalah. Apalagi klo gk bisa bikin musik dengan alasan introvert ya itu sih yg lucu.","1920814937678500275","","raku__nn","in","","0","0","0","https://x.com/undefined/status/1920814937678500275","1157292220480815106",
"1920730513205022734","Fri May 09 06:40:15 +0000 2025","0","DJKI baru saja meluncurkan aplikasi berbasis AI untuk mendeteksi pelanggaran merek hak cipta dan paten secara instan. #kanwilkemenkumjogja #kanwilkemenkumdiy #kanwilkemenkumyogyakarta #KementerianHukum #LayananHukumMakinMudah #AksiNyataSejahtera #CapaianKemenkum","1920730516187144328","","kemenkumjogja","in","","0","1","0","https://x.com/undefined/status/1920730516187144328","1597766452161187840",
"1920719643783635281","Fri May 09 05:57:02 +0000 2025","0","meme tuh ai generated tolol ga berlandas hak cipta.. dasar hukum ditangkep apa dah?","1920719643783635281","","","in","","0","0","0","https://x.com/undefined/status/1920719643783635281","1584859542642659329",
"1920696314444005451","Fri May 09 04:24:20 +0000 2025","1","It was made by ai tho ‍️ sejak kapan ai punya hak cipta?","1920696314444005451","","","in","","0","0","0","https://x.com/undefined/status/1920696314444005451","1218823644496818176",
"1920015114473742653","Wed May 07 07:17:30 +0000 2025","0","Hak Cipta Muzik Dalam Era AI ️ 7 Mei 2025 5.00 - 5.30 petang Tonton #malaysiapetangini di BERNAMA TV Astro 502 | unifi TV 631 | MYTV 121 | Facebook &amp; YouTube BERNAMA TV https://t.co/b9mXw3OdOx","1920015114473742653","https://pbs.twimg.com/media/GqVDkQibAAQEOqt.jpg","","in","","0","1","0","https://x.com/undefined/status/1920015114473742653","196460981",
"1919606967225700407","Tue May 06 04:15:40 +0000 2025","0","Ketahuan publish AU jadi buku saya hajar di tempat (pelanggaran hak cipta) Ketahuan generate ai saya hajar di tempat (pelanggaran hak cipta gak etis) Ketahuan culik Suna Rintarou saya hajar di tempat (GELUD KITA ANJ BODO AMAT NO REASON)","1919606967225700407","","","in","","0","0","0","https://x.com/undefined/status/1919606967225700407","1404908089468362752",
"1919547696668459150","Tue May 06 00:29:25 +0000 2025","0","Padahal secara sadar AI itu melanggar hak cipta. Banyak teman kelasku juga yang tidak bisa memanfaatkan AI dengan baik (i doubt they'll improve after this). Mau nangis rasanya. Mungkin aku bakal pakai earphone kalau penjelasannya sudah mulai pro AI","1919550029779304484","","badaikecoak","in","","0","0","0","https://x.com/undefined/status/1919550029779304484","1857948650921701376",
"1919031648391176434","Mon May 05 23:53:13 +0000 2025","0","@buwungkepin Ishhh kek banget AI itu ngambil hak cipta orang lain","1919540922662129804","","buwungkepin","in","","0","0","0","https://x.com/undefined/status/1919540922662129804","1488344813095522304",
"1919350483849716112","Mon May 05 14:25:37 +0000 2025","0","@daygongju yg sekrusial hak cipta yg udh jelas aja logikanya gasampe apalgi yg ai :((","1919398078240424380","","daygongju","in","","0","1","0","https://x.com/undefined/status/1919398078240424380","1305443329727897601",
"1919325892326682853","Mon May 05 10:52:07 +0000 2025","1","@nowhiringagents Aah i see i see thank you for the information kak! It is concerning karena masih banyak yang anggap sepele AI basis teks walau jelas-jelas mereka terminating hak cipta writer (⁠╥⁠﹏⁠╥⁠)","1919344351039426683","","nowhiringagents","in","","0","0","0","https://x.com/undefined/status/1919344351039426683","1857948650921701376",
"1919163511445369140","Mon May 05 07:29:32 +0000 2025","0","@programmerpacil Konyol ya mereka ga bisa membedakan mana penggunaan ai yang bisa ditolerir dan mana yang sudah masuk pelanggaran hak cipta Aplikasi para elitist ","1919293368128913824","","programmerpacil","in","","0","1","0","https://x.com/undefined/status/1919293368128913824","1659656562",
"1919211675686707384","Mon May 05 06:32:42 +0000 2025","1","@ferrykoto @Abe_Mukti @DedynurPalakka Mas @ferrykoto Mubazir jika tdk tahu pintu gerbangnya (Smartboard TV). Saya aja yg bingung materi anak bisa nemukan solusi lewat Meta AI edit gif animasi &amp; teksnya lalu simpan di G-Drive utk pribadi krn hak cipta @DedynurPalakka @Uki23 @__LOVE_AG4EVER https://t.co/RsFLaJom03","1919279064134664565","","yngwieocalasty1","in","","1","1","0","https://x.com/undefined/status/1919279064134664565","1316988731593617410",
"1919270907043807524","Mon May 05 06:00:17 +0000 2025","0","Berbicara di acara Festival Inovasi GovInsider Paul McClelland Kepala Hukum &amp; Fakultas IPOS International menguraikan kerangka hukum yang ada yang dapat diterapkan pada AI generatif yang mencakup tanggung jawab produk data pribadi dan hukum hak cipta. https://t.co/BJ8I3tvEdj https://t.co/OmNoMsuwua","1919270907043807524","https://pbs.twimg.com/media/GqKetuqWgAA6XcQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1919270907043807524","3220267980",
"1918644001218994681","Sun May 04 22:21:52 +0000 2025","0","@wasremoved_ @Puspen_PKI Ada +ny tp jngn tutup mata kalau - nya jg ada. Co kasus foto orng digenerate eksplisit sm pelaku cabul art style berhak cipta (Ghibli) digenerate bebas langgar hak cipta&amp;kerja keras orng Harapany wapres pejabat lvl nasional ga hny promosi tp rancang &amp; sosialisasi regulasi AI","1919155544847429715","","wasremoved_","in","","0","0","0","https://x.com/undefined/status/1919155544847429715","1468839054892355585",
"1918644001218994681","Sun May 04 16:48:00 +0000 2025","0","@wasremoved_ @Initialkud @Puspen_PKI iya yg salah karena beliau WAKIL PRESIDEN yg harusnya punya program kebijakan lebih dari sekedar cara make AI. Gimana disetiap industri di support pake AI bikin infrastruk pendukungnya regulasi AI dan hak cipta gimana dll.","1919071525338034685","","wasremoved_","in","","0","1","0","https://x.com/undefined/status/1919071525338034685","411319593",
"1918625717455098043","Sun May 04 01:33:55 +0000 2025","0","@brocoyi @lolyjee Halo @lolyjee @brocoyi masalah yang kamu maksud mungkin terkait kebijakan baru X sejak 15 November 2024 yang mengizinkan data pengguna untuk melatih AI termasuk Grok. Banyak pengguna khawatir soal privasi dan hak cipta karena konten mereka bisa digunakan tanpa izin jelas.","1918841487028297736","","brocoyi","in","","0","0","0","https://x.com/undefined/status/1918841487028297736","1720665183188922368",
"1917584553159581779","Wed Apr 30 14:19:19 +0000 2025","0","Di luar perdebatan tentang pro kontra etika hak cipta dll yang berhubungan sama generative AI ini sih curiga dosennya kyknya tipe2 boomer yang lagi kena hype aja ya wkwk. Kata2 di slidenya juga jelek banget ajg.","1917584553159581779","","","in","","0","0","0","https://x.com/undefined/status/1917584553159581779","1404331695671676928",
"1917546382791172385","Wed Apr 30 11:58:26 +0000 2025","0","Kalo yg pengen nonton diskusi umum yg diselenggarain DKJ sebelumnya terkait etika hak cipta &amp; filosofi AI terkait seni bisa nonton di link ini Diskusi 1 https://t.co/iH4ljSO8nT Diskusi 2 https://t.co/eccdIowGRC #regulasiAI","1917549099169243271","","nv_chrome","in","","0","0","0","https://x.com/undefined/status/1917549099169243271","1632216468342587392",
"1917474703264080218","Wed Apr 30 10:50:22 +0000 2025","5","@satansktty Kalau secara harfiah memang mungkin saja bisa tapi tidak etis apalagi dikatakan oleh seorang dosen DKV. Menurut saya dosen tersebut belum paham sepenuhnya mengenai AI dan permasalahan hak cipta. Biasanya menunggu terdampak dulu baru paham.","1917531972261535830","","satansktty","in","","0","0","0","https://x.com/undefined/status/1917531972261535830","1080839659670945803",
"1917527869443695009","Wed Apr 30 10:34:04 +0000 2025","4","Freepik baru aja meluncurkan model AI mereka yang dilatih dengan menggunakan data yang copyright-safe . Apakah berarti masalah AI melanggar hak cipta akan selesai dengan menggunakan model semacam ini? https://t.co/RXnmqcCahx","1917527869443695009","https://pbs.twimg.com/media/GpxtKqraYAIRtq_.jpg","","in","","0","0","1","https://x.com/undefined/status/1917527869443695009","1098240539487432704",
"1917447726674964839","Wed Apr 30 05:15:37 +0000 2025","3","Ramai-ramai tiru Ghibli: Isu hak cipta dan data pribadi di balik tren AI https://t.co/UWx2gRMaSz","1917447726674964839","","","in","","0","0","1","https://x.com/undefined/status/1917447726674964839","892211698030989312",
"1917395179969077510","Wed Apr 30 01:59:07 +0000 2025","0","@blitzeers Sebenarnya udah jadi tifonya yang terinspirasi dari sebuah series tapi ditolak karena masalah potensi hak cipta dan ketahuan pakai AI jadinya ya (mungkin) gak sempat buat lagi yang baru dan gak sempat kejar deadline.","1917398275797442937","","blitzeers","in","","0","0","0","https://x.com/undefined/status/1917398275797442937","1297346227281858560",
